file,line,column,type,code,message,docs,severity,link
admin/class-admin.php,898,30,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,901,27,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,901,27,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,902,28,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,902,28,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,905,28,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,905,28,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,915,34,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,915,34,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,920,49,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,920,49,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,925,17,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,925,17,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,925,24,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_licenses used in $wpdb-&gt;get_var(&quot;SHOW TABLES LIKE &#039;$table_licenses&#039;&quot;)\n$table_licenses assigned unsafely at line 924:\n $table_licenses = $wpdb-&gt;prefix . &#039;imagina_license_keys&#039;",,5,
admin/class-admin.php,925,32,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_licenses at &quot;SHOW TABLES LIKE &#039;$table_licenses&#039;&quot;",,5,
admin/class-admin.php,926,59,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_licenses used in $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses&quot;)\n$table_licenses assigned unsafely at line 924:\n $table_licenses = $wpdb-&gt;prefix . &#039;imagina_license_keys&#039;\n$license_stats[&#039;total_licenses&#039;] assigned unsafely at line 926:\n $license_stats[&#039;total_licenses&#039;] = $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses&quot;)",,5,
admin/class-admin.php,926,67,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_licenses at &quot;SELECT COUNT(*) FROM $table_licenses&quot;",,5,
admin/class-admin.php,927,53,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,927,53,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,927,60,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_licenses used in $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;active&#039;&quot;)\n$table_licenses assigned unsafely at line 924:\n $table_licenses = $wpdb-&gt;prefix . &#039;imagina_license_keys&#039;\n$license_stats[&#039;total_licenses&#039;] assigned unsafely at line 926:\n $license_stats[&#039;total_licenses&#039;] = $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses&quot;)",,5,
admin/class-admin.php,927,68,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_licenses at &quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;active&#039;&quot;",,5,
admin/class-admin.php,928,54,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,928,54,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,928,61,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_licenses used in $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;expired&#039;&quot;)\n$table_licenses assigned unsafely at line 924:\n $table_licenses = $wpdb-&gt;prefix . &#039;imagina_license_keys&#039;\n$license_stats[&#039;total_licenses&#039;] assigned unsafely at line 926:\n $license_stats[&#039;total_licenses&#039;] = $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses&quot;)",,5,
admin/class-admin.php,928,69,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_licenses at &quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;expired&#039;&quot;",,5,
admin/class-admin.php,929,54,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,929,54,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,929,61,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_licenses used in $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;revoked&#039;&quot;)\n$table_licenses assigned unsafely at line 924:\n $table_licenses = $wpdb-&gt;prefix . &#039;imagina_license_keys&#039;\n$license_stats[&#039;total_licenses&#039;] assigned unsafely at line 926:\n $license_stats[&#039;total_licenses&#039;] = $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_licenses&quot;)",,5,
admin/class-admin.php,929,69,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_licenses at &quot;SELECT COUNT(*) FROM $table_licenses WHERE status = &#039;revoked&#039;&quot;",,5,
admin/class-admin.php,933,21,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,933,21,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,933,28,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_activations used in $wpdb-&gt;get_var(&quot;SHOW TABLES LIKE &#039;$table_activations&#039;&quot;)\n$table_activations assigned unsafely at line 932:\n $table_activations = $wpdb-&gt;prefix . &#039;imagina_license_activations&#039;",,5,
admin/class-admin.php,933,36,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_activations at &quot;SHOW TABLES LIKE &#039;$table_activations&#039;&quot;",,5,
admin/class-admin.php,934,68,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_activations used in $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_activations WHERE is_active = 1&quot;)\n$table_activations assigned unsafely at line 932:\n $table_activations = $wpdb-&gt;prefix . &#039;imagina_license_activations&#039;\n$license_stats[&#039;license_activations&#039;] assigned unsafely at line 934:\n $license_stats[&#039;license_activations&#039;] = $wpdb-&gt;get_var(&quot;SELECT COUNT(*) FROM $table_activations WHERE is_active = 1&quot;)",,5,
admin/class-admin.php,934,76,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_activations at &quot;SELECT COUNT(*) FROM $table_activations WHERE is_active = 1&quot;",,5,
admin/class-admin.php,967,16,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,967,16,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,967,23,ERROR,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_groups used in $wpdb->get_results($wpdb->prepare(\n            ""SELECT g.*\n            FROM $table_groups g\n            INNER JOIN $table_items gi ON g.id = gi.group_id\n            WHERE gi.plugin_id = %d\n            ORDER BY g.name ASC"",\n            $plugin_id\n        ))\n$table_groups assigned unsafely at line 965:\n $table_groups = $wpdb->prefix . 'imagina_updater_plugin_groups'\n$table_items assigned unsafely at line 964:\n $table_items = $wpdb->prefix . 'imagina_updater_plugin_group_items'\n$plugin_id used without escaping.",,5,
admin/class-admin.php,969,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_groups at             FROM $table_groups g\n",,5,
admin/class-admin.php,970,1,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_items at             INNER JOIN $table_items gi ON g.id = gi.group_id\n",,5,
admin/class-admin.php,986,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,986,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,990,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,1007,25,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1007,44,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1007,44,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_GET[&#039;action&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
admin/class-admin.php,1007,44,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_GET[&#039;action&#039;]",,5,
admin/class-admin.php,1008,27,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1008,55,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1050,29,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1050,59,WARNING,WordPress.Security.NonceVerification.Recommended,"Processing form data without nonce verification.",,5,
admin/class-admin.php,1066,24,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/class-admin.php,1066,24,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/class-admin.php,1066,31,ERROR,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $query used in $wpdb->get_results($query)\n$query assigned unsafely at line 1064:\n $query .= "" ORDER BY a.is_active DESC, a.activated_at DESC""\n$query assigned unsafely at line 1056:\n $query = ""SELECT a.*, k.site_name, k.api_key\n                  FROM $table_activations a\n                  INNER JOIN $table_api_keys k ON a.api_key_id = k.id""\n$activations assigned unsafely at line 1066:\n $activations = $wpdb->get_results($query)\n$table_activations assigned unsafely at line 1053:\n $table_activations = $wpdb->prefix . 'imagina_updater_activations'\n$table_api_keys assigned unsafely at line 1054:\n $table_api_keys = $wpdb->prefix . 'imagina_updater_api_keys'",,5,
admin/class-admin.php,1066,43,ERROR,WordPress.DB.PreparedSQL.NotPrepared,"Use placeholders and $wpdb->prepare(); found $query",,5,
admin/class-admin.php,1120,14,ERROR,WordPress.Security.EscapeOutput.OutputNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$wp_filesystem'.",https://developer.wordpress.org/apis/security/escaping/#escaping-functions,5,
admin/views/plugins.php,67,63,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$group&quot;.",,6,
admin/views/plugins.php,117,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$has_license_extension&quot;.",,6,
admin/views/plugins.php,117,38,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
admin/views/plugins.php,117,38,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
admin/views/plugins.php,165,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$effective_slug&quot;.",,6,
admin/views/plugins.php,166,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$is_custom_slug&quot;.",,6,
admin/views/plugins.php,167,21,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$is_premium&quot;.",,6,
admin/views/plugins.php,190,82,ERROR,WordPress.Security.EscapeOutput.OutputNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$plugin'.",https://developer.wordpress.org/apis/security/escaping/#escaping-functions,5,
admin/views/plugins.php,203,29,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$groups&quot;.",,6,
admin/views/plugins.php,205,53,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,"Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$group&quot;.",,6,
api/class-rest-api.php,47,19,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_CF_CONNECTING_IP&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
api/class-rest-api.php,47,19,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_CF_CONNECTING_IP&#039;]",,5,
api/class-rest-api.php,50,32,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
api/class-rest-api.php,50,32,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_X_FORWARDED_FOR&#039;]",,5,
api/class-rest-api.php,53,19,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_X_REAL_IP&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
api/class-rest-api.php,53,19,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;HTTP_X_REAL_IP&#039;]",,5,
api/class-rest-api.php,55,19,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;REMOTE_ADDR&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
api/class-rest-api.php,55,19,WARNING,WordPress.Security.ValidatedSanitizedInput.InputNotSanitized,"Detected usage of a non-sanitized input variable: $_SERVER[&#039;REMOTE_ADDR&#039;]",,5,
api/class-rest-api.php,73,84,WARNING,WordPress.Security.ValidatedSanitizedInput.MissingUnslash,"$_SERVER[&#039;HTTP_X_SITE_DOMAIN&#039;] not unslashed before sanitization. Use wp_unslash() or similar",,5,
api/class-rest-api.php,196,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
api/class-rest-api.php,196,13,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
api/class-rest-api.php,197,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
api/class-rest-api.php,197,13,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
api/class-rest-api.php,755,13,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,
api/class-rest-api.php,784,14,ERROR,WordPress.Security.EscapeOutput.OutputNotEscaped,"All output should be run through an escaping function (see the Security sections in the WordPress Developer Handbooks), found '$wp_filesystem'.",https://developer.wordpress.org/apis/security/escaping/#escaping-functions,5,
imagina-updater-server.php,0,0,WARNING,plugin_header_nonexistent_domain_path,"La cabecera «Domain Path» en el archivo del plugin debe apuntar a una carpeta existente. Encontrado: «languages»",https://developer.wordpress.org/plugins/internationalization/how-to-internationalize-your-plugin/#domain-path,6,
imagina-updater-server.php,116,9,ERROR,PluginCheck.CodeAnalysis.DiscouragedFunctions.load_plugin_textdomainFound,"load_plugin_textdomain() has been discouraged since WordPress version 4.6. Cuando tu plugin está alojado en WordPress.org, ya no necesitas incluir manualmente esta llamada a la función de traducción en el slug de tu plugin. WordPress cargará automáticamente las traducciones cuando sea necesario.",https://make.wordpress.org/core/2016/07/06/i18n-improvements-in-4-6/,7,
includes/class-logger.php,183,21,ERROR,WordPress.WP.AlternativeFunctions.unlink_unlink,"unlink() is discouraged. Use wp_delete_file() to delete a file.",,5,
includes/class-logger.php,186,21,ERROR,WordPress.WP.AlternativeFunctions.rename_rename,"rename() is discouraged. Use WP_Filesystem::move() to rename a file.",,5,
includes/class-logger.php,192,9,ERROR,WordPress.WP.AlternativeFunctions.rename_rename,"rename() is discouraged. Use WP_Filesystem::move() to rename a file.",,5,
includes/class-logger.php,260,13,ERROR,WordPress.WP.AlternativeFunctions.unlink_unlink,"unlink() is discouraged. Use wp_delete_file() to delete a file.",,5,
includes/class-logger.php,267,17,ERROR,WordPress.WP.AlternativeFunctions.unlink_unlink,"unlink() is discouraged. Use wp_delete_file() to delete a file.",,5,
includes/class-plugin-manager.php,20,20,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,20,20,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,20,27,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_plugins used in $wpdb-&gt;get_results(&quot;SHOW COLUMNS FROM $table_plugins LIKE &#039;slug_override&#039;&quot;)\n$table_plugins assigned unsafely at line 17:\n $table_plugins = $wpdb-&gt;prefix . &#039;imagina_updater_plugins&#039;\n$columns assigned unsafely at line 20:\n $columns = $wpdb-&gt;get_results(&quot;SHOW COLUMNS FROM $table_plugins LIKE &#039;slug_override&#039;&quot;)",,5,
includes/class-plugin-manager.php,20,39,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_plugins at &quot;SHOW COLUMNS FROM $table_plugins LIKE &#039;slug_override&#039;&quot;",,5,
includes/class-plugin-manager.php,22,13,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,
includes/class-plugin-manager.php,154,14,ERROR,Generic.PHP.ForbiddenFunctions.Found,"The use of function move_uploaded_file() is forbidden",,7,
includes/class-plugin-manager.php,176,21,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,176,21,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,176,28,WARNING,PluginCheck.Security.DirectDB.UnescapedDBParameter,"Unescaped parameter $table_plugins used in $wpdb-&gt;get_row($wpdb-&gt;prepare(\n            &quot;SELECT * FROM $table_plugins WHERE slug = %s&quot;,\n            $plugin_data[&#039;slug&#039;]\n        ))\n$table_plugins assigned unsafely at line 172:\n $table_plugins = $wpdb-&gt;prefix . &#039;imagina_updater_plugins&#039;\n$table_versions assigned unsafely at line 173:\n $table_versions = $wpdb-&gt;prefix . &#039;imagina_updater_versions&#039;\n$existing assigned unsafely at line 176:\n $existing = $wpdb-&gt;get_row($wpdb-&gt;prepare(\n            &quot;SELECT * FROM $table_plugins WHERE slug = %s&quot;,\n            $plugin_data[&#039;slug&#039;]\n        ))\n$plugin_data[&#039;slug&#039;] used without escaping.",,5,
includes/class-plugin-manager.php,177,13,WARNING,WordPress.DB.PreparedSQL.InterpolatedNotPrepared,"Use placeholders and $wpdb-&gt;prepare(); found interpolated variable $table_plugins at &quot;SELECT * FROM $table_plugins WHERE slug = %s&quot;",,5,
includes/class-plugin-manager.php,182,9,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,182,9,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,188,26,ERROR,WordPress.WP.AlternativeFunctions.unlink_unlink,"unlink() is discouraged. Use wp_delete_file() to delete a file.",,5,
includes/class-plugin-manager.php,189,25,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,
includes/class-plugin-manager.php,195,27,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,213,27,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,213,27,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,238,27,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,265,27,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,285,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,285,13,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,301,13,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,301,13,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
includes/class-plugin-manager.php,305,22,ERROR,WordPress.WP.AlternativeFunctions.unlink_unlink,"unlink() is discouraged. Use wp_delete_file() to delete a file.",,5,
includes/class-plugin-manager.php,306,21,WARNING,WordPress.PHP.DevelopmentFunctions.error_log_error_log,"error_log() found. Debug code should not normally be used in production.",,5,
includes/class-plugin-manager.php,413,16,WARNING,WordPress.DB.DirectDatabaseQuery.DirectQuery,"Use of a direct database call is discouraged.",,5,
includes/class-plugin-manager.php,413,16,WARNING,WordPress.DB.DirectDatabaseQuery.NoCaching,"Direct database call without caching detected. Consider using wp_cache_get() / wp_cache_set() or wp_cache_delete().",,5,
